Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getEndDate; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getCategoryName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getTags; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getText,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getSortBy,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getPage; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getPage; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getCategoryName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getCategoryName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getTagsAsString; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getTagsAsString; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getText,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getText,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getStartDateString; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getStartDateString; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getEndDateString,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getEndDateString,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getStatus; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getStatus; org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getSortBy,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.Entries.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntriesBean.getSortBy,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.URLStrategy.getActionURL,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (buildBaseUrl) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,Entries,Law of Demeter violation,The tool detected the smell in this method (getCategories) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\Entries.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.ui.struts2.editor.EntryBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryAddWithMediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryAddWithMediaFile,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getMediaFileManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryAddWithMediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryBean,Law of Demeter violation,The tool detected the smell in this method (copyTo) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryBean.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryBean,Law of Demeter violation,The tool detected the smell in this method (copyTo) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.equals,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryBean.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryBean,Law of Demeter violation,The tool detected the smell in this method (copyFrom) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogCategory.getId; org.apache.roller.weblogger.pojos.WeblogEntry.getCategory,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryBean.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryBean,Law of Demeter violation,The tool detected the smell in this method (copyFrom) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getTimeZoneInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryBean.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryBean,Law of Demeter violation,The tool detected the smell in this method (copyFrom) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getTimeZoneInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryBean.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogEntry; org.apache.roller.weblogger.ui.struts2.editor.EntryBean; org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria; org.apache.roller.weblogger.util.Trackback,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getId,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.User.getUserName; org.apache.roller.weblogger.ui.struts2.util.UIAction.getAuthenticatedUser,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getId,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (myPrepare) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getId,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.copyFrom; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setLocale; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.getLocale,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setAllowComments,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getDefaultAllowComments; org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setCommentDays; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.getDefaultCommentDays,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.getDefaultPlugins,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setPlugins; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (execute) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.getDefaultPlugins,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (saveDraft) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setStatus; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (publish) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.hasUserPermission,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (publish) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getPubTime; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (publish) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.util.UIAction.getActionWeblog; org.apache.roller.weblogger.pojos.Weblog.getTimeZoneInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (publish) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setStatus; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (publish) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setStatus; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (publish) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean; org.apache.roller.weblogger.ui.struts2.editor.EntryBean.getId,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (publish) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.ui.struts2.editor.EntryBean.setStatus; org.apache.roller.weblogger.ui.struts2.editor.EntryEdit.getBean,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.editor,EntryEdit,Law of Demeter violation,The tool detected the smell in this method (save) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\editor\EntryEdit.java
